experiment,seed,dataset,trainer,tester,layer_type,trainer_layers,tester_layers,ridge_regressor_trainer_accuracy,ridge_regressor_trainer_precision,ridge_regressor_trainer_recall,ridge_regressor_trainer_f1,ridge_regressor_trainer_auroc,ridge_regressor_tester_accuracy,ridge_regressor_tester_precision,ridge_regressor_tester_recall,ridge_regressor_tester_f1,ridge_regressor_tester_auroc,ridge_regressor_detector_params,ridge_regressor_detector_time_s,ridge_regressor_detector_train_n,ridge_regressor_aligner_params,ridge_regressor_aligner_time_s,ridge_regressor_aligner_train_n,ridge_regressor_ae_trainer_params,ridge_regressor_ae_trainer_time_s,ridge_regressor_ae_tester_params,ridge_regressor_ae_tester_time_s,procrustes_trainer_accuracy,procrustes_trainer_precision,procrustes_trainer_recall,procrustes_trainer_f1,procrustes_trainer_auroc,procrustes_tester_accuracy,procrustes_tester_precision,procrustes_tester_recall,procrustes_tester_f1,procrustes_tester_auroc,procrustes_detector_params,procrustes_detector_time_s,procrustes_detector_train_n,procrustes_aligner_params,procrustes_aligner_time_s,procrustes_aligner_train_n,procrustes_ae_trainer_params,procrustes_ae_trainer_time_s,procrustes_ae_tester_params,procrustes_ae_tester_time_s,cka_trainer_accuracy,cka_trainer_precision,cka_trainer_recall,cka_trainer_f1,cka_trainer_auroc,cka_tester_accuracy,cka_tester_precision,cka_tester_recall,cka_tester_f1,cka_tester_auroc,cka_detector_params,cka_detector_time_s,cka_detector_train_n,cka_aligner_params,cka_aligner_time_s,cka_aligner_train_n,cka_ae_trainer_params,cka_ae_trainer_time_s,cka_ae_tester_params,cka_ae_tester_time_s,cca_trainer_accuracy,cca_trainer_precision,cca_trainer_recall,cca_trainer_f1,cca_trainer_auroc,cca_tester_accuracy,cca_tester_precision,cca_tester_recall,cca_tester_f1,cca_tester_auroc,cca_detector_params,cca_detector_time_s,cca_detector_train_n,cca_aligner_params,cca_aligner_time_s,cca_aligner_train_n,cca_ae_trainer_params,cca_ae_trainer_time_s,cca_ae_tester_params,cca_ae_tester_time_s,hybrid_trainer_accuracy,hybrid_trainer_precision,hybrid_trainer_recall,hybrid_trainer_f1,hybrid_trainer_auroc,hybrid_tester_accuracy,hybrid_tester_precision,hybrid_tester_recall,hybrid_tester_f1,hybrid_tester_auroc,hybrid_detector_params,hybrid_detector_time_s,hybrid_detector_train_n,hybrid_aligner_params,hybrid_aligner_time_s,hybrid_aligner_train_n,hybrid_ae_trainer_params,hybrid_ae_trainer_time_s,hybrid_ae_tester_params,hybrid_ae_tester_time_s,full_nonlinear_trainer_accuracy,full_nonlinear_trainer_precision,full_nonlinear_trainer_recall,full_nonlinear_trainer_f1,full_nonlinear_trainer_auroc,full_nonlinear_tester_accuracy,full_nonlinear_tester_precision,full_nonlinear_tester_recall,full_nonlinear_tester_f1,full_nonlinear_tester_auroc,full_nonlinear_detector_params,full_nonlinear_detector_time_s,full_nonlinear_detector_train_n,full_nonlinear_aligner_params,full_nonlinear_aligner_time_s,full_nonlinear_aligner_train_n,full_nonlinear_ae_trainer_params,full_nonlinear_ae_trainer_time_s,full_nonlinear_ae_tester_params,full_nonlinear_ae_tester_time_s,reduced_nonlinear_trainer_accuracy,reduced_nonlinear_trainer_precision,reduced_nonlinear_trainer_recall,reduced_nonlinear_trainer_f1,reduced_nonlinear_trainer_auroc,reduced_nonlinear_tester_accuracy,reduced_nonlinear_tester_precision,reduced_nonlinear_tester_recall,reduced_nonlinear_tester_f1,reduced_nonlinear_tester_auroc,reduced_nonlinear_detector_params,reduced_nonlinear_detector_time_s,reduced_nonlinear_detector_train_n,reduced_nonlinear_aligner_params,reduced_nonlinear_aligner_time_s,reduced_nonlinear_aligner_train_n,reduced_nonlinear_ae_trainer_params,reduced_nonlinear_ae_trainer_time_s,reduced_nonlinear_ae_tester_params,reduced_nonlinear_ae_tester_time_s,one_for_all_trainer_accuracy,one_for_all_trainer_precision,one_for_all_trainer_recall,one_for_all_trainer_f1,one_for_all_trainer_auroc,one_for_all_tester_accuracy,one_for_all_tester_precision,one_for_all_tester_recall,one_for_all_tester_f1,one_for_all_tester_auroc,one_for_all_detector_params,one_for_all_detector_time_s,one_for_all_detector_train_n,one_for_all_aligner_params,one_for_all_aligner_time_s,one_for_all_aligner_train_n,one_for_all_ae_trainer_params,one_for_all_ae_trainer_time_s,one_for_all_ae_tester_params,one_for_all_ae_tester_time_s
QwenToFalcon_BBC,4,belief_bank_constraints,Qwen2.5-7B,Falcon3-7B-Base,attn,"[16, 17, 20]","[12, 13, 17]",0.9797687861271677,0.9810801513587891,0.9780521262002744,0.9795637987291774,0.997443245673185,0.777542372881356,0.785840188014101,0.7597273501846067,0.7725631768953068,0.8188056264827445,10753,43.5216338634491,11666,99090433,16.82275938987732,9693,,,,,0.9797687861271677,0.9810801513587891,0.9780521262002744,0.9795637987291774,0.997443245673185,0.5322033898305085,0.5309446254071661,0.5092303322919625,0.5198608292258625,0.5488001625377986,10753,45.305113315582275,11666,99101184,98.35994100570679,9693,,,,,0.9797687861271677,0.9810801513587891,0.9780521262002744,0.9795637987291774,0.997443245673185,0.5379943502824859,0.5330862890418211,0.5719965918773076,0.5518564186874915,0.5488000827372298,10753,33.94216847419739,11666,99101184,108.25952291488647,9693,,,,,0.9797687861271677,0.9810801513587891,0.9780521262002744,0.9795637987291774,0.997443245673185,0.6156779661016949,0.6088731627653783,0.6353308719113888,0.6218207088255733,0.596692035001487,10753,35.04718828201294,11666,99456000,16835.141125440598,9693,,,,,0.9797687861271677,0.9810801513587891,0.9780521262002744,0.9795637987291774,0.997443245673185,0.7470338983050847,0.7518928363424577,0.7333143993183755,0.7424874191229331,0.7891104383213823,10753,64.24076557159424,11666,101854080,391.8666293621063,9693,,,,,0.9896293777626658,0.9880341880341881,0.9910836762688614,0.9895565827769217,0.9996078094027696,0.7781073446327683,0.8056426332288401,0.7299062766259585,0.7659067203099389,0.8427940365673338,690497,47.500574827194214,11666,101854080,367.9400420188904,9693,,,,,0.9824889493369602,0.9795431299011251,0.9852537722908093,0.9823901521627628,0.9983800747752072,0.5569209039548022,0.532967032967033,0.8815677364385118,0.6643124665596576,0.5882843268730251,10561,55.38747262954712,11666,66432,212.3194169998169,9693,5616768,219.9062557220459,4828800,255.5933346748352,0.9916695001700102,0.9900854700854701,0.9931412894375857,0.9916110255093306,0.9994813186853846,0.8677966101694915,0.8713013501867279,0.8614030105083783,0.8663239074550129,0.9399708201240117,5737985,54.303343296051025,11666,4918272,80.42036533355713,14042,,,,
