model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,0,27416,halu_eval,104,2760,10000,1380,1380,1912,8088,9.0229,4097,0.2014846235418876,0.29811715481171547,0.6399,0.2404556000843704,0.505284121007826,344.124,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,0,27416,halu_eval,123,2760,10000,1380,1380,1912,8088,9.1465,4097,0.1967116852613036,0.350418410041841,0.6022,0.25197442647611884,0.5039281230212433,353.969,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,0,27416,halu_eval,420,2760,10000,1380,1380,1912,8088,8.4014,4097,0.19509251810136766,0.2536610878661088,0.6572,0.22055479763528876,0.5057742836124803,363.071,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,0,27416,halu_eval,511,2760,10000,1380,1380,1912,8088,7.9974,4097,0.19642857142857142,0.3682008368200837,0.5912,0.2561863173216885,0.5029424305960791,371.764,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,0,27416,halu_eval,mean,0,0,0,0,0,0,8.72983,4097.0,0.19731916016866102,0.3325313807531381,0.6136599999999999,0.24656358059741298,0.5046511322626837,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,0,27416,halu_eval,std,0,0,0,0,0,0,0.4169219472515208,0.0,0.003584184318119062,0.04513377116325454,0.026949033377841224,0.013395986259200417,0.0026736459101899365,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,2,2760,8225,1380,1380,591,7634,9.4809,4097,0.35561497326203206,0.9001692047377327,0.8756231003039514,0.5098227120268328,0.9294010187747661,383.938,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,4,2760,8225,1380,1380,591,7634,9.9133,4097,0.379192334017796,0.937394247038917,0.8852279635258359,0.5399610136452242,0.9496982729768464,394.575,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,24,2760,8225,1380,1380,591,7634,9.8288,4097,0.3646742780389523,0.9187817258883249,0.8791489361702127,0.5221153846153846,0.9435521336331762,405.127,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,42,2760,8225,1380,1380,591,7634,8.3912,4097,0.35092180546726004,0.934010152284264,0.8711246200607903,0.5101663585951941,0.9435932490102388,414.234,10,2026-07-20T00:19:11.708577+00:00
