model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,belief_bank_constraints,123,4978,25686,2489,2489,10018,15668,10.4689,3585,0.4421613394216134,0.2899780395288481,0.5803939889433933,0.3502531950807813,0.6304321929487862,245.639,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,belief_bank_constraints,420,4978,25686,2489,2489,10018,15668,10.3142,3585,0.5623368146214099,0.3439808344979038,0.6397259207350308,0.426854948594079,0.6931979865397251,257.42,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,belief_bank_constraints,511,4978,25686,2489,2489,10018,15668,11.9669,3585,0.4773162066138289,0.34867238969854264,0.5970567624386826,0.40297646515920627,0.6470707653464,270.859,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,belief_bank_constraints,mean,0,0,0,0,0,0,10.32259,3585.0,0.443286961064097,0.21406468356957475,0.5989760959277427,0.2724436862825714,0.6384956809680283,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,belief_bank_constraints,std,0,0,0,0,0,0,0.9210762698604279,0.0,0.06515556698102033,0.12688993864397677,0.015729241569084666,0.1326907665881132,0.03191635128974751,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,2,4978,10000,2489,2489,2812,7188,8.9552,3585,0.2882633827594873,0.40789473684210525,0.5503,0.3378000294507436,0.5060890315453843,280.619,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,4,4978,10000,2489,2489,2812,7188,9.84,3585,0.28994082840236685,0.4007823613086771,0.5555,0.33646812957157785,0.5092155380272637,291.262,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,24,4978,10000,2489,2489,2812,7188,9.8305,3585,0.28891887333445776,0.6091749644381224,0.4685,0.3919460016016474,0.5096635741487907,301.898,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,42,4978,10000,2489,2489,2812,7188,11.5528,3585,0.28697880270207315,0.43812233285917496,0.5359,0.34679802955665023,0.506211751686666,314.249,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,64,4978,10000,2489,2489,2812,7188,8.8698,3585,0.2935656836461126,0.31152204836415365,0.5956,0.3022774327122153,0.5045454442009008,323.914,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,67,4978,10000,2489,2489,2812,7188,9.1766,3585,0.2779291553133515,0.25391180654338547,0.6047,0.2653781824939602,0.49834675363791875,333.856,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,104,4978,10000,2489,2489,2812,7188,9.6841,3585,0.2866770347330223,0.19665718349928876,0.6365,0.23328411727483653,0.5063611630257795,344.339,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,123,4978,10000,2489,2489,2812,7188,9.6439,3585,0.28360839609037014,0.6294452347083926,0.4487,0.39103059759195846,0.5020804292122718,354.787,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,420,4978,10000,2489,2489,2812,7188,9.5017,3585,0.2850516235223702,0.6774537695590327,0.4315,0.40126382306477093,0.506111616405088,365.068,10,2026-09-18T18:11:20.653599+00:00
