experiment,seed,dataset,trainer,tester,layer_type,trainer_layers,tester_layers,ridge_regressor_trainer_accuracy,ridge_regressor_trainer_precision,ridge_regressor_trainer_recall,ridge_regressor_trainer_f1,ridge_regressor_trainer_auroc,ridge_regressor_tester_accuracy,ridge_regressor_tester_precision,ridge_regressor_tester_recall,ridge_regressor_tester_f1,ridge_regressor_tester_auroc,procrustes_trainer_accuracy,procrustes_trainer_precision,procrustes_trainer_recall,procrustes_trainer_f1,procrustes_trainer_auroc,procrustes_tester_accuracy,procrustes_tester_precision,procrustes_tester_recall,procrustes_tester_f1,procrustes_tester_auroc,cka_trainer_accuracy,cka_trainer_precision,cka_trainer_recall,cka_trainer_f1,cka_trainer_auroc,cka_tester_accuracy,cka_tester_precision,cka_tester_recall,cka_tester_f1,cka_tester_auroc,cca_trainer_accuracy,cca_trainer_precision,cca_trainer_recall,cca_trainer_f1,cca_trainer_auroc,cca_tester_accuracy,cca_tester_precision,cca_tester_recall,cca_tester_f1,cca_tester_auroc,hybrid_trainer_accuracy,hybrid_trainer_precision,hybrid_trainer_recall,hybrid_trainer_f1,hybrid_trainer_auroc,hybrid_tester_accuracy,hybrid_tester_precision,hybrid_tester_recall,hybrid_tester_f1,hybrid_tester_auroc,full_nonlinear_trainer_accuracy,full_nonlinear_trainer_precision,full_nonlinear_trainer_recall,full_nonlinear_trainer_f1,full_nonlinear_trainer_auroc,full_nonlinear_tester_accuracy,full_nonlinear_tester_precision,full_nonlinear_tester_recall,full_nonlinear_tester_f1,full_nonlinear_tester_auroc,reduced_nonlinear_trainer_accuracy,reduced_nonlinear_trainer_precision,reduced_nonlinear_trainer_recall,reduced_nonlinear_trainer_f1,reduced_nonlinear_trainer_auroc,reduced_nonlinear_tester_accuracy,reduced_nonlinear_tester_precision,reduced_nonlinear_tester_recall,reduced_nonlinear_tester_f1,reduced_nonlinear_tester_auroc,one_for_all_trainer_accuracy,one_for_all_trainer_precision,one_for_all_trainer_recall,one_for_all_trainer_f1,one_for_all_trainer_auroc,one_for_all_tester_accuracy,one_for_all_tester_precision,one_for_all_tester_recall,one_for_all_tester_f1,one_for_all_tester_auroc
FalconToLlama_HE,42,halu_eval,Falcon3-7B-Base,Llama-3.1-8B-Instruct,attn,"[16, 17, 19]","[14, 15, 16]",0.5645491803278688,0.5677966101694916,0.5480572597137015,0.5577523413111343,0.5704335210356803,0.58578856152513,0.576530612244898,0.596830985915493,0.5865051903114187,0.6055737153295198,0.5645491803278688,0.5677966101694916,0.5480572597137015,0.5577523413111343,0.5704335210356803,0.587521663778163,0.5782312925170068,0.5985915492957746,0.5882352941176471,0.6299842570783061,0.5645491803278688,0.5677966101694916,0.5480572597137015,0.5577523413111343,0.5704335210356803,0.5935875216637782,0.5901639344262295,0.5704225352112676,0.5801253357206804,0.6299842570783061,0.5645491803278688,0.5677966101694916,0.5480572597137015,0.5577523413111343,0.5704335210356803,0.48873483535528595,0.4811643835616438,0.49471830985915494,0.4878472222222222,0.48103638898235834,0.5645491803278688,0.5677966101694916,0.5480572597137015,0.5577523413111343,0.5704335210356803,0.5554592720970537,0.5479930191972077,0.5528169014084507,0.5503943908851884,0.5792854396000577,0.5276639344262295,0.5193103448275862,0.7699386503067485,0.6202635914332785,0.5543575708712832,0.5190641247833622,0.5078031212484994,0.7447183098591549,0.6038543897216274,0.5455072585684757,0.5348360655737705,0.5315315315315315,0.6032719836400818,0.5651340996168582,0.5464185384411886,0.5,0.4938101788170564,0.6320422535211268,0.5544401544401545,0.5152532086718262,0.5599385245901639,0.5533632286995516,0.630879345603272,0.5895843287147635,0.5674421461054913,0.5727902946273831,0.5634517766497462,0.5862676056338029,0.5746333045729077,0.6056097678219488
