source_file,source_experiment,source_seed,experiment,seed,dataset,trainer,tester,layer_type,trainer_layers,tester_layers,ridge_regressor_trainer_accuracy,ridge_regressor_trainer_precision,ridge_regressor_trainer_recall,ridge_regressor_trainer_f1,ridge_regressor_trainer_auroc,ridge_regressor_tester_accuracy,ridge_regressor_tester_precision,ridge_regressor_tester_recall,ridge_regressor_tester_f1,ridge_regressor_tester_auroc,procrustes_trainer_accuracy,procrustes_trainer_precision,procrustes_trainer_recall,procrustes_trainer_f1,procrustes_trainer_auroc,procrustes_tester_accuracy,procrustes_tester_precision,procrustes_tester_recall,procrustes_tester_f1,procrustes_tester_auroc,cka_trainer_accuracy,cka_trainer_precision,cka_trainer_recall,cka_trainer_f1,cka_trainer_auroc,cka_tester_accuracy,cka_tester_precision,cka_tester_recall,cka_tester_f1,cka_tester_auroc,cca_trainer_accuracy,cca_trainer_precision,cca_trainer_recall,cca_trainer_f1,cca_trainer_auroc,cca_tester_accuracy,cca_tester_precision,cca_tester_recall,cca_tester_f1,cca_tester_auroc,hybrid_trainer_accuracy,hybrid_trainer_precision,hybrid_trainer_recall,hybrid_trainer_f1,hybrid_trainer_auroc,hybrid_tester_accuracy,hybrid_tester_precision,hybrid_tester_recall,hybrid_tester_f1,hybrid_tester_auroc,full_nonlinear_trainer_accuracy,full_nonlinear_trainer_precision,full_nonlinear_trainer_recall,full_nonlinear_trainer_f1,full_nonlinear_trainer_auroc,full_nonlinear_tester_accuracy,full_nonlinear_tester_precision,full_nonlinear_tester_recall,full_nonlinear_tester_f1,full_nonlinear_tester_auroc,reduced_nonlinear_trainer_accuracy,reduced_nonlinear_trainer_precision,reduced_nonlinear_trainer_recall,reduced_nonlinear_trainer_f1,reduced_nonlinear_trainer_auroc,reduced_nonlinear_tester_accuracy,reduced_nonlinear_tester_precision,reduced_nonlinear_tester_recall,reduced_nonlinear_tester_f1,reduced_nonlinear_tester_auroc,one_for_all_trainer_accuracy,one_for_all_trainer_precision,one_for_all_trainer_recall,one_for_all_trainer_f1,one_for_all_trainer_auroc,one_for_all_tester_accuracy,one_for_all_tester_precision,one_for_all_tester_recall,one_for_all_tester_f1,one_for_all_tester_auroc
results\experiments\GemmaToFalcon_BBF\seed_123\results_attn.csv,GemmaToFalcon_BBF,seed_123,GemmaToFalcon_BBF,123,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,attn,"[21, 24, 27]","[0, 1, 2]",0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.5068374213153897,0.5093910073989756,0.3882863340563991,0.44066962087641554,0.517363567660678,0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.4953331886260039,0.49534016775396084,0.4611713665943601,0.47764547292743204,0.5073780980793839,0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.4948990666377252,0.49486940298507465,0.46030368763557483,0.4769611148572713,0.5073779096174033,0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.6409811156935099,0.665648854961832,0.5674620390455531,0.6126463700234192,0.6902474694267552,0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.6633383980898633,0.7069154774972558,0.5587852494577007,0.6241822146837896,0.7146406689646465,0.9721189591078067,0.9482758620689655,1.0,0.9734513274336283,0.9981749049429658,0.6739743868026915,0.7176151761517615,0.5744034707158352,0.6380722891566265,0.7135207336447981,0.9721189591078067,0.9609929078014184,0.9854545454545455,0.9730700179533214,0.9971379191151055,0.5135663121337096,0.5271646859083192,0.26941431670281996,0.35658914728682173,0.500499047324688,0.9869888475836431,0.975177304964539,1.0,0.9874326750448833,0.9981472519875562,0.9242457130453657,0.9278215223097113,0.9201735357917571,0.9239817033326073,0.9615545098009654
results\experiments\GemmaToFalcon_BBF\seed_123\results_hidden.csv,GemmaToFalcon_BBF,seed_123,GemmaToFalcon_BBF,123,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,hidden,"[23, 26, 34]","[2, 3, 11]",0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.4907749077490775,0.487000634115409,0.3331887201735358,0.3956723338485317,0.4972527897084681,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.4838289559366182,0.4840819886611426,0.48156182212581344,0.4828186167899087,0.4812501060098641,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.48404601693075755,0.48433420365535246,0.48286334056399133,0.483597653704106,0.4812501060098641,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.5914912090297374,0.5907335907335908,0.5973969631236442,0.59404659188956,0.6060721507846614,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.547644888213588,0.5708787684413086,0.38611713665943603,0.4606625258799172,0.5708193949993499,0.9814126394052045,0.9681978798586572,0.9963636363636363,0.982078853046595,0.9986657449014863,0.5554590840026047,0.578689528475199,0.40997830802603036,0.47993905535804976,0.542861437097987,0.9776951672862454,0.9679715302491103,0.9890909090909091,0.9784172661870504,0.9964604217075701,0.4927284566963317,0.4893048128342246,0.3175704989154013,0.3851617995264404,0.4703343880922182,0.9684014869888475,0.9708029197080292,0.9672727272727273,0.9690346083788707,0.9934739025233321,0.82548296071196,0.8394391677973767,0.8052060737527115,0.8219663418954827,0.90792803013884
results\experiments\GemmaToFalcon_BBF\seed_123\results_mlp.csv,GemmaToFalcon_BBF,seed_123,GemmaToFalcon_BBF,123,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,mlp,"[22, 25, 27]","[10, 12, 14]",0.9721189591078067,0.9482758620689655,1.0,0.9734513274336283,0.9967369512616662,0.5085739092685044,0.5108984582668793,0.41691973969631235,0.45914954610606784,0.5148010501101561,0.9721189591078067,0.9482758620689655,1.0,0.9734513274336283,0.9967369512616662,0.5037985673974387,0.5042773525438992,0.48590021691973967,0.4949182501104728,0.49536402373867106,0.9721189591078067,0.9482758620689655,1.0,0.9734513274336283,0.9967369512616662,0.5037985673974387,0.5043280182232346,0.48026030368763556,0.492,0.49536402373867106,0.9721189591078067,0.9482758620689655,1.0,0.9734513274336283,0.9967369512616662,0.5556761449967441,0.5621387283236994,0.5062906724511931,0.5327550787491441,0.5714653484379328,0.9721189591078067,0.9482758620689655,1.0,0.9734513274336283,0.9967369512616662,0.5621879748209246,0.5820045558086561,0.44338394793926245,0.5033243043585324,0.5982271381482857,0.9851301115241635,0.9717314487632509,1.0,0.985663082437276,0.9989353612167301,0.568482743650966,0.5875207067918278,0.4616052060737527,0.5170068027210885,0.5869123519866719,0.9851301115241635,0.9819494584837545,0.9890909090909091,0.9855072463768116,0.9985758727964051,0.4890384197959627,0.48374253483742535,0.3162689804772234,0.3824763903462749,0.4937346756852006,0.9851301115241635,0.9717314487632509,1.0,0.985663082437276,0.9974421016246111,0.8465378771434773,0.8576544315129812,0.8312364425162689,0.8442388191231549,0.9271757464507898
results\experiments\GemmaToFalcon_BBF\seed_2\results_attn.csv,GemmaToFalcon_BBF,seed_2,GemmaToFalcon_BBF,2,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,attn,"[21, 24, 27]","[0, 1, 2]",0.9684014869888475,0.9679715302491103,0.9714285714285714,0.9696969696969697,0.9934246954595792,0.5103103972216193,0.5163220892274211,0.40975820379965455,0.45690900337024554,0.5144573381309607,0.9684014869888475,0.9679715302491103,0.9714285714285714,0.9696969696969697,0.9934246954595792,0.4935967006728891,0.49594272076372314,0.4486183074265976,0.47109498979823167,0.49875818796838867,0.9684014869888475,0.9679715302491103,0.9714285714285714,0.9696969696969697,0.9934246954595792,0.4933796396787497,0.49567307692307694,0.44516407599309155,0.46906278434940857,0.49875818796838867,0.9684014869888475,0.9679715302491103,0.9714285714285714,0.9696969696969697,0.9934246954595792,0.5858476231821141,0.6184668989547039,0.45984455958549225,0.5274888558692422,0.6475409897858182,0.9684014869888475,0.9679715302491103,0.9714285714285714,0.9696969696969697,0.9934246954595792,0.6563924462774039,0.7300690521029504,0.5021588946459413,0.5950370938859043,0.7317618163437466,0.9739776951672863,0.975,0.975,0.975,0.9948712624584717,0.6659431300195355,0.7504835589941973,0.5025906735751295,0.6020170674941815,0.7245904413832305,0.9758364312267658,0.9651567944250871,0.9892857142857143,0.9770723104056437,0.9907668881506091,0.5133492511395702,0.5299837925445705,0.2823834196891192,0.3684507042253521,0.5159178666389244,0.9795539033457249,0.9752650176678446,0.9857142857142858,0.9804618117229129,0.9934939091915835,0.912090297373562,0.9152542372881356,0.9093264248704663,0.9122807017543859,0.9506041889529427
results\experiments\GemmaToFalcon_BBF\seed_2\results_hidden.csv,GemmaToFalcon_BBF,seed_2,GemmaToFalcon_BBF,2,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,hidden,"[23, 26, 34]","[2, 3, 11]",0.9776951672862454,0.971830985915493,0.9857142857142858,0.9787234042553191,0.9950166112956811,0.5344041675710874,0.540084388185654,0.49740932642487046,0.5178691840863116,0.5339544843568247,0.9776951672862454,0.971830985915493,0.9857142857142858,0.9787234042553191,0.9950166112956811,0.4851313219014543,0.48559670781893005,0.4075993091537133,0.4431924882629108,0.5011494629808464,0.9776951672862454,0.971830985915493,0.9857142857142858,0.9787234042553191,0.9950166112956811,0.4868678098545691,0.48753894080996885,0.405440414507772,0.44271570014144274,0.5011494629808464,0.9776951672862454,0.971830985915493,0.9857142857142858,0.9787234042553191,0.9950166112956811,0.5532884740612112,0.56,0.5198618307426598,0.5391849529780565,0.5900474862588382,0.9776951672862454,0.971830985915493,0.9857142857142858,0.9787234042553191,0.9950166112956811,0.5320164966355546,0.5531208499335989,0.3596718480138169,0.4358974358974359,0.5680455133815658,0.9795539033457249,0.9752650176678446,0.9857142857142858,0.9804618117229129,0.9944975083056479,0.5339700455828088,0.5561461794019934,0.36139896373056996,0.43810520806071707,0.5425261724748565,0.9739776951672863,0.9716312056737588,0.9785714285714285,0.9750889679715302,0.9942829457364342,0.5313653136531366,0.5351545006717421,0.5159758203799655,0.5253901956473951,0.5266815254404673,0.9795539033457249,0.9786476868327402,0.9821428571428571,0.9803921568627451,0.9930370985603544,0.8085522031690905,0.8161375661375662,0.7992227979274611,0.8075916230366492,0.893562630372359
results\experiments\GemmaToFalcon_BBF\seed_2\results_mlp.csv,GemmaToFalcon_BBF,seed_2,GemmaToFalcon_BBF,2,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,mlp,"[22, 25, 27]","[10, 12, 14]",0.9758364312267658,0.9651567944250871,0.9892857142857143,0.9770723104056437,0.9964147286821705,0.5066203603212502,0.5127143701951508,0.3743523316062176,0.4327427002745196,0.5182755002114605,0.9758364312267658,0.9651567944250871,0.9892857142857143,0.9770723104056437,0.9964147286821705,0.492945517690471,0.49491353001017296,0.4201208981001727,0.4544605324614666,0.5002727124009321,0.9758364312267658,0.9651567944250871,0.9892857142857143,0.9770723104056437,0.9964147286821705,0.49207727371391363,0.4938461538461538,0.41580310880829013,0.45147679324894513,0.5002727124009321,0.9758364312267658,0.9651567944250871,0.9892857142857143,0.9770723104056437,0.9964147286821705,0.5209463859344475,0.5307042253521127,0.4067357512953368,0.4605230994866781,0.557914445577762,0.9758364312267658,0.9651567944250871,0.9892857142857143,0.9770723104056437,0.9964147286821705,0.5448230952897765,0.5659241420830825,0.4058721934369603,0.4727181292431481,0.5748147930363539,0.983271375464684,0.9787985865724381,0.9892857142857143,0.9840142095914742,0.9950581395348838,0.5383112654655958,0.5577275503970678,0.39421416234887735,0.4619276498861624,0.5269023150587755,0.9721189591078067,0.9681978798586572,0.9785714285714285,0.9733570159857904,0.9959717607973422,0.4990232255263729,0.5026845637583892,0.3234024179620035,0.3935890698896479,0.4729428589306055,0.983271375464684,0.9891696750902527,0.9785714285714285,0.9838420107719928,0.9953488372093022,0.846971999131756,0.8467498923805424,0.8493091537132987,0.8480275921534813,0.9178233856443588
results\experiments\GemmaToFalcon_BBF\seed_24\results_attn.csv,GemmaToFalcon_BBF,seed_24,GemmaToFalcon_BBF,24,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,attn,"[21, 24, 27]","[0, 1, 2]",0.9609665427509294,0.9602888086642599,0.9637681159420289,0.9620253164556962,0.9885634472839915,0.5179075320164966,0.5211505922165821,0.4024390243902439,0.45416564266404524,0.5128023526325391,0.9609665427509294,0.9602888086642599,0.9637681159420289,0.9620253164556962,0.9885634472839915,0.4968526155849794,0.49326805385556916,0.3510452961672474,0.41017811704834606,0.48964692419378913,0.9609665427509294,0.9602888086642599,0.9637681159420289,0.9620253164556962,0.9885634472839915,0.4972867375732581,0.49385749385749383,0.3501742160278746,0.40978593272171254,0.48964692419378913,0.9609665427509294,0.9602888086642599,0.9637681159420289,0.9620253164556962,0.9885634472839915,0.6064684176253528,0.6307525717379534,0.507404181184669,0.5623944001930968,0.6444115930928735,0.9609665427509294,0.9602888086642599,0.9637681159420289,0.9620253164556962,0.9885634472839915,0.6231821141740829,0.6717791411042945,0.4769163763066202,0.5578196637799286,0.7059607927243889,0.9628252788104089,0.960431654676259,0.967391304347826,0.9638989169675091,0.988203894236088,0.6524853483828956,0.7299801455989411,0.4804006968641115,0.5794588915156291,0.7225155558101912,0.9442379182156134,0.9330985915492958,0.9601449275362319,0.9464285714285714,0.9801139506582587,0.500325591491209,0.49818621523579204,0.3588850174216028,0.4172151898734177,0.49852272573074985,0.9684014869888475,0.9675090252707581,0.9710144927536232,0.969258589511754,0.9888261975882288,0.9216409811156935,0.9168461869883671,0.926829268292683,0.9218106995884774,0.9577686326717999
results\experiments\GemmaToFalcon_BBF\seed_24\results_hidden.csv,GemmaToFalcon_BBF,seed_24,GemmaToFalcon_BBF,24,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,hidden,"[23, 26, 34]","[2, 3, 11]",0.9591078066914498,0.9568345323741008,0.9637681159420289,0.9602888086642599,0.9912462661798872,0.49229433470805295,0.489058524173028,0.4185540069686411,0.45106782445435345,0.500251410840745,0.9591078066914498,0.9568345323741008,0.9637681159420289,0.9602888086642599,0.9912462661798872,0.4927284566963317,0.48976535197204196,0.42726480836236935,0.45638520586182835,0.4802429525809754,0.9591078066914498,0.9568345323741008,0.9637681159420289,0.9602888086642599,0.9912462661798872,0.4925113957021923,0.48963474827245806,0.43205574912891986,0.4590467376214715,0.4802429525809754,0.9591078066914498,0.9568345323741008,0.9637681159420289,0.9602888086642599,0.9912462661798872,0.5619709138267853,0.5630671506352087,0.5405052264808362,0.5515555555555556,0.5898322595916816,0.9591078066914498,0.9568345323741008,0.9637681159420289,0.9602888086642599,0.9912462661798872,0.555024962014326,0.5772613065326633,0.40026132404181186,0.4727366255144033,0.5894054830932806,0.9572490706319703,0.9566787003610109,0.9601449275362319,0.9584086799276673,0.9920898329461223,0.5645756457564576,0.5848946135831382,0.43510452961672474,0.499000999000999,0.5543464863544598,0.9423791821561338,0.926829268292683,0.9637681159420289,0.9449378330373002,0.9730888372607589,0.46820056435858476,0.4559496567505721,0.3471254355400697,0.39416419386745793,0.4690558297914684,0.9684014869888475,0.96415770609319,0.9746376811594203,0.9693693693693693,0.9926084190729063,0.8222270457998697,0.8337098960686851,0.8035714285714286,0.8183632734530938,0.9036683744008733
results\experiments\GemmaToFalcon_BBF\seed_24\results_mlp.csv,GemmaToFalcon_BBF,seed_24,GemmaToFalcon_BBF,24,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,mlp,"[22, 25, 27]","[10, 12, 14]",0.9609665427509294,0.967032967032967,0.9565217391304348,0.9617486338797814,0.9942886381236862,0.49598437160842196,0.493010752688172,0.39939024390243905,0.44128970163618864,0.5142817942366232,0.9609665427509294,0.967032967032967,0.9565217391304348,0.9617486338797814,0.9942886381236862,0.48773605383112656,0.4830148619957537,0.39634146341463417,0.4354066985645933,0.4961935946397852,0.9609665427509294,0.967032967032967,0.9565217391304348,0.9617486338797814,0.9942886381236862,0.4879531148252659,0.4832179009057006,0.3950348432055749,0.4346992571291637,0.4961935946397852,0.9609665427509294,0.967032967032967,0.9565217391304348,0.9617486338797814,0.9942886381236862,0.5422183633601042,0.5513454146073586,0.4372822299651568,0.48773378673791595,0.5779186084730354,0.9609665427509294,0.967032967032967,0.9565217391304348,0.9617486338797814,0.9942886381236862,0.5563273279791622,0.571835803876853,0.4368466898954704,0.49530864197530866,0.6036268746503994,0.9628252788104089,0.9637681159420289,0.9637681159420289,0.9637681159420289,0.9946205332448279,0.566095072715433,0.5855907780979827,0.4425087108013937,0.504093277102456,0.5623210535282703,0.9628252788104089,0.9637681159420289,0.9637681159420289,0.9637681159420289,0.9884389866135634,0.4829607119600608,0.46234676007005254,0.22996515679442509,0.30715532286212915,0.46119339863733066,0.9535315985130112,0.9808429118773946,0.927536231884058,0.9534450651769087,0.9828797433344396,0.8521814629911005,0.8509343763581052,0.8527874564459931,0.851859908636067,0.9251835072980759
results\experiments\GemmaToFalcon_BBF\seed_4\results_attn.csv,GemmaToFalcon_BBF,seed_4,GemmaToFalcon_BBF,4,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,attn,"[21, 24, 27]","[0, 1, 2]",0.9758364312267658,0.9890909090909091,0.9645390070921985,0.9766606822262118,0.9957058953900709,0.5163881050575212,0.5176537585421412,0.39694323144104804,0.4493326742461691,0.503992325567808,0.9758364312267658,0.9890909090909091,0.9645390070921985,0.9766606822262118,0.9957058953900709,0.48621662687215106,0.48274316450022414,0.4703056768558952,0.47644326476443266,0.503577129739744,0.9758364312267658,0.9890909090909091,0.9645390070921985,0.9766606822262118,0.9957058953900709,0.4846971999131756,0.4808219178082192,0.45982532751091704,0.4700892857142857,0.503577129739744,0.9758364312267658,0.9890909090909091,0.9645390070921985,0.9766606822262118,0.9957058953900709,0.5847623182114174,0.5832229580573951,0.5768558951965066,0.5800219538968167,0.6020517609542531,0.9758364312267658,0.9890909090909091,0.9645390070921985,0.9766606822262118,0.9957058953900709,0.6481441285001085,0.721083939193655,0.4764192139737991,0.5737575598211938,0.7215860367551024,0.9739776951672863,0.9926470588235294,0.9574468085106383,0.9747292418772563,0.9974927969858156,0.6322986759279358,0.7200886262924667,0.425764192139738,0.535126234906696,0.6995363677998013,0.9702602230483272,0.9854014598540146,0.9574468085106383,0.9712230215827338,0.9939882535460993,0.47232472324723246,0.45466237942122184,0.3087336244541485,0.36775032509752925,0.4700516214876563,0.9739776951672863,0.9926470588235294,0.9574468085106383,0.9747292418772563,0.9958721187943262,0.9227262860863903,0.9267431597528685,0.9170305676855895,0.9218612818261633,0.9596489211127927
results\experiments\GemmaToFalcon_BBF\seed_4\results_hidden.csv,GemmaToFalcon_BBF,seed_4,GemmaToFalcon_BBF,4,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,hidden,"[23, 26, 34]","[2, 3, 11]",0.9888475836431226,0.9964028776978417,0.9822695035460993,0.9892857142857143,0.9962322695035462,0.4994573475146516,0.49562363238512036,0.3956331877729258,0.44001942690626517,0.483388962915078,0.9888475836431226,0.9964028776978417,0.9822695035460993,0.9892857142857143,0.9962322695035462,0.48209246798350336,0.47630799605133267,0.42139737991266374,0.44717330861909177,0.4819466144483625,0.9888475836431226,0.9964028776978417,0.9822695035460993,0.9892857142857143,0.9962322695035462,0.4794877360538311,0.47308075772681957,0.41441048034934497,0.44180633147113596,0.4819466144483625,0.9888475836431226,0.9964028776978417,0.9822695035460993,0.9892857142857143,0.9962322695035462,0.5778163663989581,0.5938009787928222,0.47685589519650656,0.5289416323565028,0.5957665291475764,0.9888475836431226,0.9964028776978417,0.9822695035460993,0.9892857142857143,0.9962322695035462,0.5222487518992837,0.5312280701754386,0.33056768558951966,0.4075370121130552,0.5378593385137007,0.9739776951672863,0.9820143884892086,0.9680851063829787,0.975,0.9964469747340425,0.535923594530063,0.5513513513513514,0.3563318777292576,0.43289124668435014,0.5253400440639058,0.9646840148698885,0.985239852398524,0.9468085106382979,0.9656419529837251,0.9947778147163121,0.47189060125895377,0.45466074825618263,0.3131004366812227,0.3708301008533747,0.4486279502368105,0.983271375464684,0.989247311827957,0.9787234042553191,0.983957219251337,0.9941960328014184,0.8085522031690905,0.8005977796754911,0.8187772925764192,0.8095854922279793,0.8880745693968823
results\experiments\GemmaToFalcon_BBF\seed_4\results_mlp.csv,GemmaToFalcon_BBF,seed_4,GemmaToFalcon_BBF,4,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,mlp,"[22, 25, 27]","[10, 12, 14]",0.9814126394052045,0.9892086330935251,0.975177304964539,0.9821428571428571,0.9964539007092199,0.49663555459084,0.49210669569951004,0.3947598253275109,0.4380906227283741,0.4930947072426512,0.9814126394052045,0.9892086330935251,0.975177304964539,0.9821428571428571,0.9964539007092199,0.49034078576079876,0.48699551569506727,0.474235807860262,0.48053097345132745,0.487445367730068,0.9814126394052045,0.9892086330935251,0.975177304964539,0.9821428571428571,0.9964539007092199,0.48860429780768394,0.48495897903372837,0.4646288209606987,0.4745762711864407,0.487445367730068,0.9814126394052045,0.9892086330935251,0.975177304964539,0.9821428571428571,0.9964539007092199,0.5667462556978511,0.5707410972088547,0.5179039301310043,0.543040293040293,0.5943251230227311,0.9814126394052045,0.9892086330935251,0.975177304964539,0.9821428571428571,0.9964539007092199,0.5383112654655958,0.5452526374236535,0.42882096069868997,0.48007822048398924,0.5541612874651569,0.9739776951672863,0.9962962962962963,0.9539007092198581,0.9746376811594203,0.9972157579787233,0.528543520729325,0.5346650998824912,0.39737991266375544,0.4559118236472946,0.5179072283275505,0.9609665427509294,0.981549815498155,0.9432624113475178,0.9620253164556962,0.9952349290780143,0.4831777729542001,0.4735311227457824,0.3554585152838428,0.4060863058119232,0.4619037567401002,0.9721189591078067,0.989010989010989,0.9574468085106383,0.972972972972973,0.9983931737588653,0.8461037551551986,0.8429501084598698,0.848471615720524,0.8457018498367791,0.9176927513178651
results\experiments\GemmaToFalcon_BBF\seed_42\results_attn.csv,GemmaToFalcon_BBF,seed_42,GemmaToFalcon_BBF,42,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,attn,"[21, 24, 27]","[0, 1, 2]",0.9758364312267658,0.959409594095941,0.9923664122137404,0.975609756097561,0.9917855957517425,0.5370088995007597,0.5348399246704332,0.4980271810609382,0.51577752553916,0.5407619789332265,0.9758364312267658,0.959409594095941,0.9923664122137404,0.975609756097561,0.9917855957517425,0.5198610809637508,0.5146124523506989,0.5326611135466901,0.5234812580784145,0.5340147760689354,0.9758364312267658,0.959409594095941,0.9923664122137404,0.975609756097561,0.9917855957517425,0.5196440199696115,0.5144189991518235,0.5317843051293293,0.5229575339512826,0.5340145875890521,0.9758364312267658,0.959409594095941,0.9923664122137404,0.975609756097561,0.9917855957517425,0.6277403950510093,0.6433637284701115,0.5567733450241122,0.5969447708578144,0.6735470933951748,0.9758364312267658,0.959409594095941,0.9923664122137404,0.975609756097561,0.9917855957517425,0.7028434990232255,0.7502744237102086,0.5992985532661114,0.6663417011942481,0.7644685640056951,0.9776951672862454,0.9699248120300752,0.9847328244274809,0.9772727272727273,0.9937423940701404,0.7017581940525287,0.7733574442435202,0.5624725997369575,0.651269035532995,0.7568603850342449,0.9739776951672863,0.9661654135338346,0.9809160305343512,0.9734848484848485,0.9929748866025003,0.49880616453223353,0.4890625,0.2744410346339325,0.35158663296826737,0.5103510324739531,0.9758364312267658,0.959409594095941,0.9923664122137404,0.975609756097561,0.993749308551831,0.9309746038636857,0.9314285714285714,0.9289785181937746,0.9302019315188762,0.9620699313141609
results\experiments\GemmaToFalcon_BBF\seed_42\results_hidden.csv,GemmaToFalcon_BBF,seed_42,GemmaToFalcon_BBF,42,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,hidden,"[23, 26, 34]","[2, 3, 11]",0.9776951672862454,0.9734848484848485,0.9809160305343512,0.9771863117870723,0.9918685695320278,0.535923594530063,0.5322799097065463,0.5168785620341956,0.5244661921708185,0.5372875407634867,0.9776951672862454,0.9734848484848485,0.9809160305343512,0.9771863117870723,0.9918685695320278,0.5226828738875624,0.5171261487050961,0.5427444103463394,0.5296256684491979,0.5402012512802497,0.9776951672862454,0.9734848484848485,0.9809160305343512,0.9771863117870723,0.9918685695320278,0.5226828738875624,0.5171261487050961,0.5427444103463394,0.5296256684491979,0.5402012512802497,0.9776951672862454,0.9734848484848485,0.9809160305343512,0.9771863117870723,0.9918685695320278,0.5791187323637942,0.5782967032967034,0.5537045155633494,0.5657334826427771,0.5968131632842695,0.9776951672862454,0.9734848484848485,0.9809160305343512,0.9771863117870723,0.9918685695320278,0.558714998914695,0.5774032459425718,0.4055238930293731,0.4764357455575586,0.5854939096495292,0.9776951672862454,0.9699248120300752,0.9847328244274809,0.9772727272727273,0.9943577829405909,0.5704362925982202,0.5918491484184915,0.42656729504603247,0.49579617834394907,0.5841461842436095,0.9776951672862454,0.9699248120300752,0.9847328244274809,0.9772727272727273,0.9921520632813364,0.5096592142392012,0.5066505441354293,0.367382726874178,0.4259212198221093,0.5140741698497777,0.9776951672862454,0.9562043795620438,1.0,0.9776119402985075,0.9921797212080983,0.8265682656826568,0.8371246587807097,0.8066637439719422,0.8216119669569101,0.9010738829833953
results\experiments\GemmaToFalcon_BBF\seed_42\results_mlp.csv,GemmaToFalcon_BBF,seed_42,GemmaToFalcon_BBF,42,belief_bank_facts,gemma-2-9b-it,Falcon3-7B-Base,mlp,"[22, 25, 27]","[10, 12, 14]",0.9776951672862454,0.9664179104477612,0.9885496183206107,0.9773584905660377,0.9940258878194491,0.54026481441285,0.5371976266544957,0.5160017536168348,0.526386404293381,0.5384915502583494,0.9776951672862454,0.9664179104477612,0.9885496183206107,0.9773584905660377,0.9940258878194491,0.5346212285652269,0.5301895107977083,0.5274002630425252,0.5287912087912088,0.5393235004634721,0.9776951672862454,0.9664179104477612,0.9885496183206107,0.9773584905660377,0.9940258878194491,0.5348382895593662,0.530693950177936,0.5230162209557212,0.5268271141532347,0.5393235004634721,0.9776951672862454,0.9664179104477612,0.9885496183206107,0.9773584905660377,0.9940258878194491,0.6092902105491643,0.622766717713119,0.5348531345900921,0.5754716981132075,0.6357576307023175,0.9776951672862454,0.9664179104477612,0.9885496183206107,0.9773584905660377,0.9940258878194491,0.5383112654655958,0.5431614349775785,0.42481367821131083,0.47675276752767526,0.546633786979282,0.9814126394052045,0.9666666666666667,0.9961832061068703,0.981203007518797,0.9950492311096361,0.521814629911005,0.5226218097447796,0.3950021920210434,0.44993757802746565,0.5159957222605674,0.966542750929368,0.9586466165413534,0.9732824427480916,0.9659090909090909,0.9914537006306008,0.49750379856739746,0.48921319796954316,0.33800964489259094,0.39979258491055225,0.5051871548697736,0.9758364312267658,0.9560439560439561,0.9961832061068703,0.9757009345794393,0.9951183759265405,0.8558714998914695,0.8525948539031836,0.8570802279701886,0.854831657192829,0.9199370439493623
