encoder_experiment,head_experiment,dataset_train,dataset_head,dataset_activation,layer_type,teacher_model,student_model,seed,device,head_source_mode,status,runtime_seconds,teacher_eval_samples,student_eval_samples,teacher_on_eval_accuracy,teacher_on_eval_precision,teacher_on_eval_recall,teacher_on_eval_f1,teacher_on_eval_auroc,teacher_on_eval_confusion_matrix,student_adapter_on_eval_accuracy,student_adapter_on_eval_precision,student_adapter_on_eval_recall,student_adapter_on_eval_f1,student_adapter_on_eval_auroc,student_adapter_on_eval_confusion_matrix
GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,gemma-2-9b-it,Qwen2.5-7B,4,cuda:0,same_as_encoder_domain,ok,109.128,1792,7482,0.6724330357142857,0.9611940298507463,0.359375,0.5231519090170593,0.6600877411511479,"[[883,13],[574,322]]",0.7265437048917401,0.6891318902030796,0.8254477412456562,0.7511554366334225,0.8594010638452183,"[[2348,1393],[653,3088]]"
GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,gemma-2-9b-it,Qwen2.5-7B,4,cuda:0,same_as_encoder_domain,ok,87.46,1792,7482,0.48716517857142855,0.4886922320550639,0.5546875,0.5196027182435965,0.5810534418845663,"[[376,520],[399,497]]",0.7860197808072708,0.7432924056389267,0.8738305265971665,0.8032927878117705,0.8570797839612361,"[[2612,1129],[472,3269]]"
GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,gemma-2-9b-it,Qwen2.5-7B,4,cuda:0,same_as_encoder_domain,ok,96.873,1792,7482,0.6858258928571429,0.8043875685557587,0.49107142857142855,0.6098406098406098,0.7331530512595663,"[[789,107],[456,440]]",0.6554397219994654,0.6919775503466491,0.5602780005346164,0.6192023633677991,0.7175914880378327,"[[2808,933],[1645,2096]]"
