model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,belief_bank_facts,511,2,27416,1,1,7533,19883,0.0113,3073,0.28079269508353605,0.9348201247842824,0.3241902538663554,0.4318655709554765,0.5183802878593389,101.828,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,belief_bank_facts,mean,0,0,0,0,0,0,0.011269999999999999,3073.0,0.2644800585008208,0.5198725607327759,0.4822731251823753,0.3268917330406627,0.4859192865279007,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,belief_bank_facts,std,0,0,0,0,0,0,4.5825756949558124e-05,0.0,0.013797012927513874,0.26719311680786784,0.113010413555606,0.09375536922061463,0.014686901507025825,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,2,2,10000,1,1,3259,6741,0.0113,3073,0.34,0.052163240257747774,0.6581,0.09044958765629156,0.5105616940005104,102.287,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,4,2,10000,1,1,3259,6741,0.0113,3073,0.3274868774804762,0.7849033445842283,0.4046,0.4621499548328817,0.5118580937004684,102.743,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,24,2,10000,1,1,3259,6741,0.0113,3073,0.3274868774804762,0.7849033445842283,0.4046,0.4621499548328817,0.5118580937004684,103.2,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,42,2,10000,1,1,3259,6741,0.0113,3073,0.3065953654188948,0.05277692543725069,0.6524,0.09005235602094241,0.500919458076203,103.657,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,64,2,10000,1,1,3259,6741,0.0113,3073,0.32035095227904986,0.4593433568579319,0.5062,0.3774583963691377,0.49728828259597113,104.114,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,67,2,10000,1,1,3259,6741,0.0113,3073,0.32737487231869256,0.9834305001534213,0.3361,0.4912253812552686,0.5060287217591362,104.57,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,104,2,10000,1,1,3259,6741,0.0113,3073,0.3274868774804762,0.7849033445842283,0.4046,0.4621499548328817,0.5118580937004684,105.026,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,123,2,10000,1,1,3259,6741,0.0113,3073,0.3274868774804762,0.7849033445842283,0.4046,0.4621499548328817,0.5118580937004684,105.482,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,420,2,10000,1,1,3259,6741,0.0113,3073,0.3136392206159648,0.15311445228597728,0.6148,0.20577319587628867,0.4972948600702656,105.941,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,511,2,10000,1,1,3259,6741,0.0113,3073,0.32756050005734605,0.8763424363301626,0.3734,0.47687426949407247,0.49676522545328694,106.397,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,mean,0,0,0,0,0,0,0.011300000000000001,3073.0,0.3245468420611853,0.5716784289659403,0.47594000000000003,0.35804330060035283,0.5056290616757247,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,0,9,halu_eval,std,0,0,0,0,0,0,1.734723475976807e-18,0.0,0.008656167877869844,0.34222640995905196,0.1161660122411026,0.1556276710350379,0.0064766458942530185,586.667,10,2026-07-20T16:01:08.028407+00:00
