model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,belief_bank_facts,123,16830,27416,8415,8415,7533,19883,121.6194,3073,0.09392987964416535,0.04765697597238816,0.6120148818208345,0.06323205636283576,0.4136756577151165,2144.001,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,belief_bank_facts,420,16830,27416,8415,8415,7533,19883,114.143,3073,0.11061490896599106,0.04274525421478827,0.6425444995622994,0.06166219839142091,0.41107958658911303,2260.152,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,belief_bank_facts,511,16830,27416,8415,8415,7533,19883,112.1316,3073,0.1628997867803838,0.050710208416301604,0.6675663845929384,0.07734359182020652,0.41744765086295116,2374.234,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,belief_bank_facts,mean,0,0,0,0,0,0,117.36838,3073.0,0.11648478084799858,0.04590468604805522,0.6418514735920631,0.065445744440809,0.4106816620225799,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,belief_bank_facts,std,0,0,0,0,0,0,3.239857581376069,0.0,0.02041279505132327,0.010417863739857385,0.015556453201170635,0.01300384203830258,0.009925789718317512,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,2,16830,10000,8415,8415,3259,6741,110.4175,3073,0.3290349417637271,0.7281374654802086,0.4275,0.453251838410849,0.5043313237214813,2485.942,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,4,16830,10000,8415,8415,3259,6741,114.8315,3073,0.32478273058592655,0.710954280454127,0.4241,0.44587703261810835,0.5004782210722339,2602.072,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,24,16830,10000,8415,8415,3259,6741,117.0605,3073,0.3264295948938387,0.7689475299171525,0.4076,0.458302852962692,0.5003644466985381,2720.431,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,42,16830,10000,8415,8415,3259,6741,125.3656,3073,0.3261741493078018,0.7735501687634244,0.4054,0.45886421550782674,0.5010578581495067,2847.101,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,64,16830,10000,8415,8415,3259,6741,113.1182,3073,0.32667039418507127,0.7170911322491562,0.4261,0.4488619994237972,0.5002116854270344,2961.505,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,67,16830,10000,8415,8415,3259,6741,121.2956,3073,0.327123592381482,0.7220006136851795,0.4254,0.4502487562189055,0.5024524875347758,3084.088,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,104,16830,10000,8415,8415,3259,6741,122.1803,3073,0.32725504497933383,0.8260202516109236,0.3899,0.46878537222464084,0.5038171427551805,3207.54,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,123,16830,10000,8415,8415,3259,6741,119.5363,3073,0.32678593769548353,0.801472844430807,0.3972,0.4642730181301102,0.5019230349932102,3328.381,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,420,16830,10000,8415,8415,3259,6741,123.4659,3073,0.32867215041128084,0.8582387235348267,0.3825,0.47531650947404197,0.499735740297463,3453.2,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,511,16830,10000,8415,8415,3259,6741,114.3103,3073,0.3300275482093664,0.7351948450444922,0.4273,0.45555661184523244,0.5005745162062822,3568.797,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,mean,0,0,0,0,0,0,118.15817000000001,3073.0,0.32729560844133115,0.7641607855170298,0.41129999999999994,0.4579338206816205,0.5014946456855707,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,0,25610,halu_eval,std,0,0,0,0,0,0,4.69506410926411,0.0,0.0014624547966040136,0.04810528554096578,0.016232190240383453,0.008805666693482636,0.0015043051176291608,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,2,16830,7683,8415,8415,3606,4077,111.4653,3073,0.7884089666484417,0.7997781475318912,0.8052843941168815,0.7940528634361234,0.8993358710056046,3682.384,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,4,16830,7683,8415,8415,3606,4077,118.7262,3073,0.78051363516018,0.817526344980588,0.8064558115319537,0.7985913585263443,0.8987931432514229,3802.385,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,24,16830,7683,8415,8415,3606,4077,117.6045,3073,0.7759533898305084,0.812534664448142,0.8019002993622283,0.7938228122460038,0.8979839830353875,3921.203,10,2026-09-24T14:37:13.525546+00:00
